word phonetic
introspective [.intrәu'spektiv]
intrude [in'tru:d]
intruder [in'tru:dә]
intrusion [in'tru:ʒәn]
intrusive [in'tru:siv]
intuition [.intju:'iʃәn]
intuitive [in'tju:itiv]
inundate ['inʌndeit]
invade [in'veid]
invader [in'veidә]
invading [inˈveidɪŋ]
invalid [in'vælid]
invalidate [in'vælideit]
invaluable [in'væljuәbl]
invariably [in'vєәriәbli]
invasion [in'veiʒәn]
invasive [in'veisiv]
invent [in'vent]
invention [in'venʃәn]
inventive [in'ventiv]
inventor [in'ventә]
inventory ['invәntәri]
inverse [in'vә:s]
inversion [in'vә:ʃәn]
invert [in'vә:t]
invertebrate [in'vә:tәbrit]
inverted [in'vә:tid]
invest [in'vest]
investigate [in'vestigeit]
investigation [in.vesti'geiʃәn]
investigative [in'vestigeitiv]
investigator [in'vestigeitә]
investment [in'vestmәnt]
investor [in'vestә]
invigorating [in'vigәreitiŋ]
invincible [in'vinsәbl]
invisibility [in.vizә'biliti]
invisible [in'vizәbl]
invitation [.invi'teiʃәn]
invite [in'vait]
inviting [in'vaitiŋ]
invocation [.invәu'keiʃәn]
invoice ['invɒis]
invoke [in'vәuk]
involuntarily [in'vɒlәntәrili]
involuntary [in'vɒlәntәri]
involve [in'vɒlv]
involved [in'vɔlvd]
involvement [in'vɔlvmәnt]
inward ['inwәd]
inwardly ['inwәdli]
iodine ['aiәdi:n]
ion ['aiәn]
Iranian [i'reiniәn]
Iraqi [i'rɑ:ki]
irate ['aireit]
ire [aiә]
iridescent [.iri'desәnt]
iris ['airis]
Irish ['airiʃ]
Irishman ['airiʃmәn]
irk [ә:k]
iron ['aiәn]
ironic [aiә'rɔnik]
irony ['aiәrәni]
irrational [i'ræʃәnәl]
irregular [i'regjulә]
irregularity [i.regju'læriti]
irrelevant [i'relәvәnt]
irreplaceable [.iri'pleisәbl]
irresistible [.iri'zistәbl]
irrespective [.iri'spektiv]
irresponsible [.iri'spɔnsәbl]
irreverent [i'revәrәnt]
irreversible [,iri'vә:sәbl,-sib-]
irrevocably [ɪ'revəkəblɪ]
irrigate ['irigeit]
irrigation [.iri'geiʃәn]
irritability [.iritә'biliti]
irritable ['iritәbl]
irritant ['iritәnt]
irritate ['iriteit]
irritated ['iriteitid]
irritating ['iriteitiŋ]
irritation [.iri'teiʃәn]
Islam ['izlɑ:m]
Islamic [iz'læmik]
Islamist [iz'lɑ:mist]
island ['ailәnd]
islander ['ailәndә]
isolate ['aisәleit]
isolated ['aisәleitid]
isolation [.aisә'leiʃәn]
isolationist [.aisә'leiʃәnist]
isotope ['aisәutәup]
Israeli [iz'reili]
issue ['isju]
issuer ['iʃjuә]
issuing [ˈisju:ɪŋ]
it [it]
Italian [i'tæljәn]
italics [i'tæliks]
itch [itʃ]
itchy ['itʃi]
item ['aitәm]
iteration [.itә'reiʃәn]
itinerant [i'tinәrәnt]
itinerary [ai'tinәrәri]
its [its]
itself [it'self]
ivory ['aivәri]
ivy ['aivi]
jab [dʒæb]
jack [dʒæk]
jacket ['dʒækit]
jackpot ['dʒækpɔt]
jade [dʒeid]
jaded ['dʒeidid]
jagged ['dʒægd]
jaguar ['dʒægjuә]
jail [dʒeil]
jalapeno [,hɑ:lә'peijәu]
jam [dʒæm]
janitor ['dʒænitә]
Japanese [.dʒæpә'ni:z]
jar [dʒɑ:]
jargon ['dʒɑ:gәn]
jasmine ['dʒæsmin]
jaunt [dʒɒ:nt]
jaunty ['dʒɒ:nti]
jaw [dʒɒ:]
jazz [dʒæz]
jealous ['dʒelәs]
jealousy ['dʒelәsi]
jeans [dʒi:nz]
jeep [dʒi:p]
jeez [dʒi:z]
jelly ['dʒeli]
jellyfish ['dʒelifiʃ]
jeopardize ['dʒepәdaiz]
jeopardy ['dʒepәdi]
jerk [dʒә:k]
jerky ['dʒә:ki]
jersey ['dʒә:zi]
jet [dʒet]
jetliner ['dʒetlainә]
jettison ['dʒetisәn]
jetty ['dʒeti]
Jew [dʒu:]
jewel ['dʒu:әl]
jeweler ['dʒu:әlә(r)]
jewelry ['dʒu:әlri]
Jewish ['dʒu:iʃ]
jig [dʒig]
jiggle ['dʒigl]
jigsaw ['dʒigsɒ:]
jihad [dʒi'hɑ:d]
jingle ['dʒiŋgl]
jitters ['dʒitәz]
jittery ['dʒitәri]
job [dʒɒb]
jobless ['dʒɔblis]
jock [dʒɔk]
jockey ['dʒɒki]
jog [dʒɒg]
jogger ['dʒɔɡә(r)]
jogging ['dʒɒgiŋ]
john [dʒɔn]
join [dʒɒin]
joint [dʒɒint]
jointly ['dʒɒintli]
joist [dʒɒist]
joke [dʒәuk]
jokingly ['dʒәukiŋli]
jolly ['dʒɒli]
jolt [dʒәult]
Jordanian [dʒɒ:'deiniәn]
jostle ['dʒɒsl]
jot [dʒɒt]
journal ['dʒә:nәl]
journalism ['dʒә:nәlizm]
journalist ['dʒә:nәlist]
journalistic "[,dʒ\\\\: nә'listik]"
journey ['dʒә:ni]
joy [dʒɒi]
joyful ['dʒɒiful]
joyous ['dʒɒiәs]
joystick ['dʒɔi,stik]
jubilant ['dʒu:bilәnt]
Judaism ['dʒu:diizm]
judge [dʒʌdʒ]
judgement ['dʒʌdʒmәnt]
judgment ['dʒʌdʒmәnt]
judgmental [dʒʌdʒ'mentl]
judicial [dʒu:'diʃәl]
judiciary [dʒu:'diʃiәri]
judicious [dʒu:'diʃәs]
jug [dʒʌg]
juggernaut ['dʒʌgәnɒ:t]
juggle [dʒʌgl]
juice [dʒu:s]
juicy ['dʒusi]
jukebox ['dʒu:kbɒks]
jumble [dʒʌmbl]
jumbo ['dʒʌmbәu]
jump [dʒʌmp]
jump-start ['dʒʌmpstɑ:t]
jumper ['dʒʌmpә]
jumping ['dʒʌmpiŋ]
jumpsuit [ˈdʒʌmpsu:t]
junction ['dʒʌŋkʃәn]
juncture ['dʒʌŋktʃә]
jungle ['dʒʌŋgl]
junior ['dʒu:njә]
juniper ['dʒu:nipә]
junk [dʒʌŋk]
junkie ['dʒʌŋki]
junkyard ['dʒʌŋkjɑ:d]
junta ['dʒʌntә]
jurisdiction [.dʒuәris'dikʃәn]
jurisprudence [.dʒuәris'pru:dәns]
jurist ['dʒuәrist]
juror ['dʒuәrә]
jury ['dʒuәri]
just [dʒʌst]
justice ['dʒʌstis]
justifiable ['dʒʌstifaiәbl]
justifiably [dʒʌstɪ'faɪəblɪ]
justification [.dʒʌstifi'keiʃәn]
justify ['dʒʌstifai]
justly ['dʒʌstli]
jut [dʒʌt]
juvenile ['dʒu:vinail]
juxtapose [.dʒʌkstә'pәuz]
juxtaposition [.dʒʌkstәpә'ziʃәn]
kale [keil]
kangaroo [.kæŋgә'ru:]
karaoke "['kærә.әuki. kærә'әuki]"
karate [kә'rɑ:ti]
karma ['kɑ:mә]
kayak ['kaiæk]
keel [ki:l]
keen [ki:n]
keenly ['ki:nli]
keep [ki:p]
keeper ['ki:pә]
keeping ['ki:piŋ]
keg [keg]
kennel ['kenl]
kernel ['kә:nl]
kerosene ['kerәsi:n]
ketchup ['ketʃәp]
kettle ['ketl]
key [ki:]
keyboard ['ki:bɒ:d]
keynote ['ki:nәut]
keypad ['ki:pæd]
keyword ['ki:wәd]
khaki ['kɑ:ki]
khakis ['ka:kiz]
kick [kik]
kickback ['kikbæk]
kicker ['kikә]
kickoff ['kikɒf]
kid [kid]
kidnap ['kidnæp]
kidney ['kidni]
kill [kil]
killer ['kilә]
killing ['kiliŋ]
kiln [kiln]
kimono [ki'mәunәu]
kin [kin]
kind [kaind]
kinda ['kaindә]
kindergarten ['kindә.gɑ:tn]
kindle ['kindl]
kindly ['kaindli]
kindness ['kaindnis]
kindred ['kindrid]
kinetic [kai'netik]
king [kiŋ]
kingdom ['kiŋdәm]
kink [kiŋk]
kinship ['kinʃip]
kiosk [ki'ɒsk]
kiss [kis]
kissing ['kisiŋ]
kit [kit]
kitchen ['kitʃin]
kite [kait]
kitsch [kitʃ]
kitten ['kitn]
knack [næk]
knapsack ['næpsæk]
knead [ni:d]
knee [ni:]
kneel [ni:l]
knife [naif]
knight [nait]
knit [nit]
knitting ['nitiŋ]
knob [nɒb]
knock [nɒk]
knocking ['nɔkiŋ]
knockout ['nɔ'kaut]
knoll [nәul]
knot [nɒt]
knotted ['nɔtid]
know [nәu]
know-how ['nәuhau]
knowing ['nәuiŋ]
knowingly ['nәjiŋli]
knowledge ['nɒlidʒ]
knowledgeable ['nɒlidʒәbl]
known [nәun]
knuckle ['nʌkl]
Koran [kɒ'rɑ:n]
Korean [kә'riәn]
kosher ['kәuʃә]
Kurd [kuәd]
Kurdish ['kә:diʃ]
Kuwaiti "[ku'weiti, kә'waiti]"
lab [læb]
label ['leibl]
labor ['leibә]
labor-intensive ['læbərɪnt'ensɪv]
laboratory ['læbrәtәri]
laborer ['leibәrә]
laborious [lә'bɒ:riәs]
labour ['leibә]
labyrinth ['læbәrinθ]
lace [leis]
lack [læk]
lacquer ['lækә]
lacrosse [lә'krɒs]
lacy ['leisi]
lad [læd]
ladder ['lædә]
laden ['leidn]
ladle ['leidl]
lady ['leidi]
lag [læg]
lagoon [lә'^u:n]
laid-back [ˌleidˈbæk]
lair [lєә]
laissez-faire [lei'sei'fєәr]
laity ['leiәti]
lake [leik]
lamb [læm]
lame [leim]
lament [lә'ment]
laminated ['læmineitid]
lamp [læmp]
lance [lɑ:ns]
land [lænd]
landed ['lændid]
lander ['lændә]
landfall ['lændfɒ:l]
landfill ['lændfil]
landing ['lændiŋ]
landlady ['lændleidi]
landlord ['lændlɒ:d]
landmark ['lændmɑ:k]
landowner ['lændәunә]
landscape ['lændskeip]
landscaping ['lænd.skeipiŋ]
landslide ['lændslaid]
lane [lein]
language ['læŋgwidʒ]
languid ['læŋgwid]
languish ['læŋgwiʃ]
lanky ['læŋki]
lantern ['læntәn]
lap [læp]
lapel [lә'pel]
lapse [læps]
lard [lɑ:d]
large [lɑ:dʒ]
largely ['lɑ:dʒli]
largemouth ['lɑ:dʒmajθ]
larger-than-life ['lɑ:dʒәðәn'laif]
lark [lɑ:k]
larva ['lɑ:vә]
lasagna [lә'zɑ:njә]
laser ['leizә]
lash [læʃ]
last [lɑ:st]
last-minute ['lɑ:st'minit;'læst-]
lasting ['lɑ:stiŋ]
lastly ['lɑ:stli]
latch [lætʃ]
late [leit]
late-night ['leitnait]
lately ['leitli]
latency ['leitnsi]
latent ['leitnt]
later ['leitә]
lateral ['lætәrәl]
latex ['leiteks]
Latin ['lætin]
Latino "[læ'ti:nәu, lә-]"
latitude ['lætitju:d]
latte [ˈlɑ:teɪ]
latter ['lætә]
lattice ['lætis]
laud [lɒ:d]
laudable ['lɒ:dәbl]
laugh [lɑ:f]
laughable ['lɑ:fәbl]
laughing ['lɑ:fiŋ]
laughter ['lɑ:ftә]
launch [lɒ:ntʃ]
launcher ['lɒ:ntʃә]
launching "['lɔ:ntʃiŋ, 'lɑ:ntʃiŋ]"
launder ['lɒ:ndә]
laundering "['lɔ:ndәriŋ. 'lɑ:n-]"
laundry ['lɒ:ndri]
laureate ['lɒ:riәt]
laurel ['lɒ:rәl]
lava ['lɑ:vә]
lavender ['lævindә]
lavish ['læviʃ]
lavishly ['læviʃli]
law [lɒ:]
lawful ['lɒ:ful]
lawless ['lɒ:lis]
lawmaker [lɒ:'meikә]
lawn [lɒ:n]
lawsuit ['lɒ:sju:t]
lawyer ['lɒ:jә]
lax [læks]
lay [lei]
layer ['leiә]
layered ['leiәd]
layering ['leiәriŋ]
layman ['leimәn]
layoff ['leiɒf]
layout ['leiaut]
lazily ['leizili]
laziness ['leizinis]
lazy ['leizi]
leach [li:tʃ]
lead "[li:d. led]"
leader ['li:dә]
leadership ['li:dәʃip]
leading ['li:diŋ]
leaf [li:f]
leaflet ['li:flit]
leafy ['li:fi]
league [li:g]
leaguer ['li:gә]
leak [li:k]
leakage ['li:kidʒ]
leaky ['li:ki]
lean [li:n]
leaning ['li:niŋ]
leap [li:p]
learn [lә:n]
learned ['lә:nid]
learner ['lә:nә]
learning ['lә:niŋ]
lease [li:s]
leash [li:ʃ]
leasing ['li:siŋ]
least [li:st]
leather ['leðә]
leathery ['leðәri]
leave [li:v]
leaving ['li:viŋ]
lecture ['lektʃә]
lecturer ['lektʃәrә]
ledge [ledʒ]
ledger ['ledʒә]
leech [li:tʃ]
leek [li:k]
leery ['liәri]
leeway ['li:wei]
left [left]
left-handed ['left'hændid]
left-wing ['leftwiŋ]
leftist ['leftist]
leftover ['leftәuvә]
lefty ['lefti]
leg [leg]
legacy ['legәsi]
legal ['li:gәl]
legality [li:'gæliti]
legalization [.li:gәlai'zeiʃәn]
legalize ['li:gәlaiz]
legally ['li:gәli]
legend ['ledʒәnd]
legendary ['ledʒәndәri]
legging ['legiŋ]
legion ['li:dʒәn]
legislate ['ledʒisleit]
legislation [.ledʒis'leiʃәn]
legislative ['ledʒislәtiv]
legislator ['ledʒisleitә]
legislature ['ledʒisleitʃә]
legitimacy [li'dʒitimәsi]
legitimate [li'dʒitimәt]
legitimize [li'dʒitimaiz]
legume ['legju:m]
leisure ['li:ʒә]
leisurely ['li:ʒәli]
lemon ['lemәn]
lemonade [.lemә'neid]
lend [lend]
lender ['lendә]
lending ['lendiŋ]
length [leŋθ]
lengthen ['leŋθәn]
lengthwise ['leŋθwaiz]
lengthy ['leŋθi]
lenient ['li:njәnt]
lens [lenz]
lentils [ˈlentəlz]
leopard ['lepәd]
leper ['lepә]
lesbian ['lezbiәn]
lesion ['li:ʒәn]
less [les]
lessen ['lesn]
lesser ['lesә]
lesson ['lesn]
lest [lest]
let [let]
lethal ['li:θәl]
letter ['letә]
lettering ['letәriŋ]
lettuce ['letis]
leukemia [lju:'ki:miә]
levee ['levi]
level ['levl]
lever ['levә]
leverage ['levәridʒ]
leveraged [ˈli:vəridʒd]
levy ['levi]
lewd [lu:d]
lexicon ['leksikәn]
liability [laiә'biliti]
liable ['laiәbl]
liaison [li:'eizɒn]
liar ['laiә]
libel ['laibәl]
liberal ['libәrәl]
liberalism ['libәrәlizm]
liberalization [.libәrәlai'zeiʃәn]
liberalize ['libәrәlaiz]
liberally ['libәrәli]
liberate ['libәreit]
liberating [ˈlibəreitɪŋ]
liberation [.libә'reiʃәn]
liberator ['libәreitә]
libertarian [.libә'tєәriәn]
liberty ['libәli]
libido [li'bi:dәu]
librarian [lai'brєәriәn]
library ['laibrәri]
Libyan ['libiәn]
license ['laisns]
licensed ['laisnst]
lichen ['laikәn]
lick [lik]
lid [lid]
lie [lai]
lieu [lu:]
lieutenant [lef'tenәnt]
life [laif]
life-size ['laifsaiz]
life-threatening "[laɪf 'θretnɪŋ]"
lifeboat ['laifbәjt]
lifeguard ['laifgɑ:d]
lifeless ['laiflis]
lifelike ['laiflaik]
lifeline ['laiflain]
lifelong ['laiflɒŋ]
lifestyle ['laifstail]
lifetime ['laiftaim]
lift [lift]
lifting ['liftiŋ]
ligament ['ligәmәnt]
light [lait]
lighten ['laitn]
lighter ['laitә]
lighthouse ['laithaus]
lighting ['laitiŋ]
lightly ['laitli]
lightness ['laitnis]
lightning ['laitniŋ]
lightweight ['laitweit]
likable ['laikәbl]
like [laik]
likelihood ['laiklihud]
likely ['laikli]
liken ['laikәn]
likeness ['laiknis]
likewise ['laikwaiz]
liking ['laikiŋ]
lilac ['lailәk]
lily ['lili]
limb [lim]
limbo ['limbәu]
lime [laim]
limelight ['laimlait]
limestone ['laimstәun]
limit ['limit]
limitation [.limi'teiʃәn]
limited ['limitid]
limiting ['limitiŋ]
limitless ['limitlis]
limo ['limәu]
limousine ['limәzi:n]
limp [limp]
line [lain]
lineage ['liniidʒ]
linear ['liniә]
linebacker ['lainbækә]
lined [laind]
lineman ['lainmәn]
linen ['linin]
liner ['lainә]
lineup ['lainʌp]
linger ['liŋgә]
lingerie "[,lænʒә'ri:, 'læn-]"
lingering ['liŋɡәriŋ]
lingo ['liŋgәu]
linguist [liŋ'gwist]
linguistic [liŋ'^wistik]
linguistics [liŋ'gwistiks]
lining ['lainiŋ]
link [liŋk]
linkage ['liŋkidʒ]
linked [liŋkt]
linoleum [li'nәuliәm]
lion ['laiәn]
lip [lip]
lipstick ['lipstik]
liqueur [li'kjuә]
liquid ['likwid]
liquidate ['likwideit]
liquidation [.likwi'deiʃәn]
liquidity [li'kwiditi]
liquor ['likә]
list [list]
listed ['listid]
listen ['lisn]
listener ['lisnә]
listening ['lisniŋ]
listing ['listiŋ]
litany ['litәni]
lite [lait]
liter ['li:tә]
literacy ['litәrәsi]
literal ['litәrәl]
literally ['litәrәli]
literary ['litәrәri]
literate ['litәrit]
literature ['litәrәtʃә]
lithe [laið]
lithium ['liθiәm]
Lithuanian [.liθju:'einiәn]
litigate ['litigeit]
litigation [.liti'geiʃәn]
litmus ['litmәs]
litter ['litә]
little ['litl]
little-known ['lɪtln'əʊn]
liturgical [li'tә:dʒikl]
liturgy ['litәdʒi]
livable ['livәbl]
live [liv.laiv]
livelihood ['laivlihud]
lively ['laivli]
liver ['livә]
livestock ['laivstɒk]
livid ['livid]
living ['liviŋ]
lizard ['lizәd]
llama ['lɑ:mә]
load [lәud]
loaded ['lәudid]
loader ['lәudә]
loading ['lәudiŋ]
loaf [lәuf]
loafer ['lәufә]
loan [lәun]
loath [lәuθ]
loathe [lәuð]
loathing ['lәuðiŋ]
lob [lɒb]
lobby ['lɒbi]
lobbyist ['lɔbiist]
lobe [lәub]
lobster ['lɒbstә]
local ['lәukәl]
locale [lәu'kɑ:l]
locality [lәu'kæliti]
localize ['lәjkәlaiz]
locally ['lәukәli]
locate ['lәukeit]
location [lәu'keiʃәn]
lock [lɒk]
locked [lɔkt]
locker ['lɒkә]
lockout ['lɔkajt]
locomotive [.lәukә'mәutiv]
locus ['lәukәs]
locust ['lәukәst]
lodge [lɒdʒ]
lodging ['lɒdʒiŋ]
loft [lɒft]
lofty ['lɒfti]
log [lɒg]
logger ['lɒgә]
logging ['lɒgiŋ]
logic ['lɒdʒik]
logical ['lɒdʒikәl]
logically ['lɔdʒikәli]
logistic [lәu'dʒistik]
logistical [ lə'dʒɪstɪkl]
logistics [lәu'dʒistiks]
logo ['lәugәu]
loin [lɒin]
loll [lɒl]
lone [lәun]
loneliness ['lәunlinis]
lonely ['lәunli]
loner ['lәunә]
lonesome ['lәunsәm]
long [lɒŋ]
long-ago ['lɔŋә,^әj;'lɔ:ŋ-]
long-lasting "[lɒŋ 'lɑ:stɪŋ]"
long-lost "[lɔŋ lɔ:st]"
long-running "[lɔŋ ˈrʌnɪŋ]"
long-standing ['lɔŋstædiŋ]
longevity [lɒn'dʒeviti]
longing ['lɒŋiŋ]
longitude ['lɒndʒitju:d]
longitudinal [.lɒndʒi'tju:dinәl]
longtime ['lɔŋtaim;'lɔ:ŋ-]
look [luk]
look-alike ['ljkә,laik]
looking ['lukiŋ]
lookout ['lukaut]
loom [lu:m]
looming ['lu:miŋ]
loon [lu:n]
loop [lu:p]
loophole ['lu:phәul]
loose [lu:s]
loosely ['lu:sli]
loosen [lu:sn]
loot [lu:t]
looting [lu:tɪŋ]
lope [lәup]
lopsided [lɒp'saidid]
lord [lɒ:d]
lore [lɒ:]
lose [lu:z]
loser ['lu:zә]
losing ['lu:ziŋ]
loss [lɒs]
lost [lɒst]
lot [lɒt]
lotion ['lәuʃәn]
lots [lɔts]
lottery ['lɒtәri]
loud [laud]
loudly ['laudli]
loudspeaker ['laud'spi:kә]
lounge [laundʒ]
louse [laus]
lousy ['lauzi]
lovable ['lʌvәbl]
love [lʌv]
loved [lʌvd]
lovely ['lʌvli]
lover ['lʌvә]
loving ['lʌviŋ]
lovingly ['lʌviŋli]
low [lәu]
low-cost ['lәjkɔst]
low-fat "[ləu fæt]"
low-tech "[ləu tek]"
lower ['lәuә]
lowering ['lәuәriŋ]
lowland ['lәulәnd]
lowly ['lәuli]
loyal ['lɒiәl]
loyalist ['lɒiәlist]
loyalty ['lɒiәlti]
lubricant ['lu:brikәnt]
lucid ['lu:sid]
luck [lʌk]
luckily ['lʌkili]
lucky ['lʌki]
lucrative ['lu:krәtiv]
ludicrous ['lu:dikrәs]
lug [lʌg]
luggage ['lʌgidʒ]
lukewarm ['lu:kwɒ:m]
lull [lʌl]
lullaby ['lʌlәbai]
lumbar ['lʌmbә]
lumber ['lʌmbә]
lumbering ['lʌmbәriŋ]
luminary ['lu:minәri]
luminosity [.lu:mi'nɒsiti]
luminous ['lu:minәs]
lump [lʌmp]
lumpy ['lʌmpi]
lunar ['lu:nә]
lunatic ['lu:nәtik]
lunch [lʌntʃ]
luncheon ['lʌntʃәn]
lunchtime ['lʌntʃtaim]
lung [lʌŋ]
lunge [lʌndʒ]
lupus ['lu:pәs]
lurch [lә:tʃ]
lure [luә]
lurid ['luәrid]
lurk [lә:k]
luscious ['lʌʃәs]
lush [lʌʃ]
lust [lʌst]
luster ['lʌstә]
Lutheran ['lu:θәrәn]
luxurious [lʌg'zjuәriәs]
luxury ['lʌkʃәri]
lying ['laiiŋ]
lymph [limf]
lymphoma [lim'fәumә]
lynch [lintʃ]
lynching ['lintʃiŋ]
lyric ['lirik]
lyrical ['lirikәl]
macabre [mә'kɑ:brә]
macaroni [.mækә'rәuni]
machete [mә'tʃeiti]
machine [mә'ʃi:n]
machinery [mә'ʃi:nәri]
machinist [mә'ʃi:nist]
macho ['mɑ:tʃәu]
mackerel ['mækәrәl]
macro ['mækrәu]
macroeconomic [-mik]
mad [mæd]
madam ['mædәm]
madden ['mædn]
madly ['mædli]
madman ['mædmәn]
madness ['mædnis]
maestro [mɑ:'estrәu]
mafia ['mæfiә]
magazine [.mægә'zi:n]
magenta [mә'dʒentә]
maggot ['mægәt]
magic ['mædʒik]
magical ['mædʒikәl]
magician [mә'dʒiʃәn]
magistrate ['mædʒistreit]
magnate ['mægneit]
magnesium [mæg'ni:ziәm]
magnet ['mægnit]
magnetic [mæg'netik]
magnetism ['mægnitizm]
magnification [.mægnifi'keiʃәn]
magnificent [mæg'nifisnt]
magnify ['mægnifai]
magnifying ['mæ^nifaiiŋ]
magnitude ['mægnitju:d]
magnolia [mæg'nәuliә]
mahogany [mә'hɑ:gәni]
maid [meid]
maiden ['meidn]
mail [meil]
mail-order [ˌmeɪl'ɔ:də]
mailbox ['meilbɒks]
mailing ['meiliŋ]
mailman ['meilmæn]
maim [meim]
main [mein]
mainframe ['meinfreim]
mainland ['meinlәnd]
mainly ['meinli]
mainstay ['meinstei]
mainstream ['meinstri:m]
maintain [mein'tein]
maintenance ['meintәnәns]
maize [meiz]
majestic [mә'dʒestik]
majesty ['mædʒәsti]
major ['meidʒә]
major-league ['meidʒə'li:ɡ]
majority [mә'dʒɒriti]
make [meik]
maker ['meikә]
makeshift ['meikʃift]
makeup ['meikʌp]
making ['meikiŋ]
malady ['mælәdi]
malaise [mæ'leiz]
malaria [mә'lєәriә]
Malaysian [mә'leiziәn]
male [meil]
male-dominated ['meɪld'ɒmɪneɪtɪd]
malevolent [mә'levәlәnt]
malfunction [.mæl'fʌŋʃәn]
malice ['mælis]
malicious [mә'liʃәs]
malignancy [mә'lignәnsi]
malignant [mә'lignәnt]
mall [mɔ:l]
malleable ['mæliәbl]
mallet ['mælit]
malnutrition [.mælnju:'triʃәn]
malpractice [mæl'præktis]
malt [mɒ:lt]
mama ['mɑ:mә]
mammal [mæmәl]
mammalian [mæ'meiljәn]
mammogram ['mæmә,^ræm]
mammography [mә'mɔ^rәfi]
mammoth ['mæmәθ]
man [mæn]
manage ['mænidʒ]
manageable ['mænidʒәbl]
management ['mænidʒmәnt]
manager ['mænidʒә]
managerial [.mænә'dʒiәriәl]
managing ['mænidʒiŋ]
mandate ['mændeit]
mandatory ['mændәtәri]
mane [mein]
maneuver [mә'nu:vә]
maneuvering [mə'nu:vərɪŋ]
mangle ['mæŋgl]
mango ['mæŋgәu]
mangrove ['mæŋgrәuv]
manhood ['mænhud]
manhunt ['mænhʌnt]
mania ['meiniә]
maniac ['meiniæk]
manic ['meinik]
manicure ['mænikjuә]
manicured [ˈmænɪkjʊəd]
manifest ['mænifest]
manifestation [.mænifes'teiʃәn]
manifesto [.mæni'festәu]
manipulate [mә'nipjuleit]
manipulation [mә.nipju'leiʃәn]
manipulative [mә'nipjulәtiv]
mankind [mæn'kaind]
manly ['mænli]
manned [mænd]
mannequin ['mænikin]
manner ['mænә]
mannerism ['mænәrizm]
manor ['mænә]
manpower ['mænpauә]
mansion ['mænʃәn]
manslaughter ['mænslɒ:tә]
mantel ['mæntәl]
mantle ['mæntl]
mantra "['mʌntrә, 'mæn-]"
manual ['mænjuәl]
manually ['mænjuәli]
manufacture [.mænju'fæktʃә]
manufactured [,mænju'fæktʃәd]
manufacturer [.mænju'fæktʃәrә]
manufacturing [.mænju'fæktʃәriŋ]
manure [mә'njuә]
manuscript ['mænjuskript]
many ['meni]
map [mæp]
maple ['meipl]
mapping ['mæpiŋ]
